event_id,event_date,aircraft,aircraft_category,injury_severity,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,broad_phase_of_flight,aircraft_damage,make,model,total_injuries,year
20220804105664,2022-08-03,Aeronca 7BCM,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,AERONCA,7BCM,1.0,2022
20220804105665,2022-08-03,Eads Socata TBM 700,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,EADS SOCATA,TBM 700,0.0,2022
20220804105668,2022-08-03,C M Stuhrenberg/P C Polete VANS RV-10,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,C M STUHRENBERG/P C POLETE,VANS RV-10,0.0,2022
20220822105782,2022-08-03,Air Tractor AT-802A,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR,AT-802A,1.0,2022
20220906105868,2022-08-03,Short SC7,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,SHORT,SC7,2.0,2022
20221011106110,2022-08-03,Dehavilland BEAVER U-6A,Airplane,Non-Fatal,0.0,0.0,0.0,7.0,Unknown,Substantial,DEHAVILLAND,BEAVER U-6A,0.0,2022
20220804105667,2022-08-04,Cessna 182C,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,182C,1.0,2022
20220808105689,2022-08-04,Cessna 182P,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,182P,1.0,2022
20220809105696,2022-08-04,Cessna 180C,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,180C,0.0,2022
20220913105919,2022-08-04,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220808105688,2022-08-05,Cessna 182Q,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,182Q,0.0,2022
20220809105698,2022-08-05,Piper PA-28-160,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-160,0.0,2022
20220809105705,2022-08-05,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220810105712,2022-08-05,Cessna 182B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182B,0.0,2022
20220808105682,2022-08-06,Aerotek PITTS SPECIAL S-1S,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,AEROTEK,PITTS SPECIAL S-1S,0.0,2022
20220808105682,2022-08-06,Waco UPF-7,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,WACO,UPF-7,0.0,2022
20220808105684,2022-08-06,Boeing 777,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BOEING,777,0.0,2022
20220810105708,2022-08-06,Piper PA-28-161,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-161,0.0,2022
20220807105676,2022-08-07,Diamond Aircraft DA-40,Airplane,Fatal,1.0,0.0,0.0,2.0,Unknown,Minor,Diamond Aircraft,DA-40,1.0,2022
20220808105680,2022-08-07,Cessna 150H,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,CESSNA,150H,1.0,2022
20220809105693,2022-08-07,Air Tractor Inc AT-301,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-301,0.0,2022
20220811105715,2022-08-07,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2022
20220810105707,2022-08-08,Piper PA-34-200T,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Destroyed,PIPER,PA-34-200T,0.0,2022
20220809105703,2022-08-09,Sonex Aircraft WAIEX,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,SONEX AIRCRAFT,WAIEX,1.0,2022
20220809105704,2022-08-09,Cessna 182Q,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,182Q,1.0,2022
20220810105706,2022-08-09,Cessna 210B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,210B,0.0,2022
20220810105710,2022-08-09,Piper PA-32-300,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-32-300,0.0,2022
20220811105717,2022-08-09,Cessna 172K,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172K,0.0,2022
20220815105736,2022-08-09,Air Tractor Inc AT-802A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-802A,0.0,2022
20220811105713,2022-08-10,Cirrus Design Corp SR22,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR22,1.0,2022
20220811105722,2022-08-10,Hoffman David J MURPHY ELITE,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,HOFFMAN DAVID J,MURPHY ELITE,0.0,2022
20220815105735,2022-08-10,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220816105752,2022-08-10,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220819105769,2022-08-10,Air Tractor AT502,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR,AT502,0.0,2022
20220822105773,2022-08-10,Piper PA-28-180,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-180,0.0,2022
20220812105723,2022-08-11,Piper PA-28-140,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,PIPER,PA-28-140,2.0,2022
20220812105724,2022-08-11,Piper PA32,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA32,3.0,2022
20220813105729,2022-08-11,Piper PA-12,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-12,1.0,2022
20220816105751,2022-08-11,Cessna 172H,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Unknown,CESSNA,172H,0.0,2022
20220812105726,2022-08-12,Cessna 172,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,172,2.0,2022
20220812105727,2022-08-12,Cessna R172K,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,R172K,1.0,2022
20220815105734,2022-08-12,Piper PA-24-250,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-24-250,0.0,2022
20220818105762,2022-08-12,Cessna 180,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,180,1.0,2022
20220912105914,2022-08-12,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220813105730,2022-08-13,Mooney Aircraft Corp. M20K,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,MOONEY AIRCRAFT CORP.,M20K,2.0,2022
20220814105732,2022-08-13,Cessna T207A,Airplane,Fatal,2.0,3.0,2.0,0.0,Unknown,Unknown,CESSNA,T207A,7.0,2022
20220815105739,2022-08-13,Thomas Wayne L THOMAS' FLYER,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,THOMAS WAYNE L,THOMAS' FLYER,1.0,2022
20220824105788,2022-08-13,Aero Commander 100-180,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,AERO COMMANDER,100-180,0.0,2022
20220816105744,2022-08-14,Piper PA-32-300,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,PIPER,PA-32-300,0.0,2022
20220816105746,2022-08-14,Cessna L-19E,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,L-19E,0.0,2022
20220818105759,2022-08-14,Piper PA28,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA28,2.0,2022
20220815105733,2022-08-15,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220815105737,2022-08-15,Aviat Aircraft Inc A-1A,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,AVIAT AIRCRAFT INC,A-1A,2.0,2022
20220817105753,2022-08-15,Christen Industries A1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Unknown,Christen Industries,A1,0.0,2022
20220818105760,2022-08-15,Piper PA-28,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28,0.0,2022
20220816105747,2022-08-16,Rans S20,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,RANS,S20,0.0,2022
20220816105748,2022-08-16,Vans Aircraft Inc RV-12,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,VANS AIRCRAFT INC,RV-12,0.0,2022
20220817105754,2022-08-17,Mooney M20E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MOONEY,M20E,0.0,2022
20220818105761,2022-08-18,Cessna 195,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,CESSNA,195,1.0,2022
20220818105763,2022-08-18,Cessna 152,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,152,3.0,2022
20220818105763,2022-08-18,Cessna 340A,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,340A,3.0,2022
20220824105789,2022-08-18,Beech F33A,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,F33A,0.0,2022
20220829105815,2022-08-18,Piper PA-28-180,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-180,0.0,2022
20221114106287,2022-08-18,Cessna 177RG,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,177RG,0.0,2022
20220819105770,2022-08-19,Air Tractor Inc AT-602,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR INC,AT-602,1.0,2022
20220822105774,2022-08-19,Piper PA-28-140,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-140,0.0,2022
20220822105780,2022-08-19,Cessna 182,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182,0.0,2022
20220825105801,2022-08-19,Boeing 737-824,Airplane,Serious,0.0,0.0,1.0,169.0,Unknown,Unknown,BOEING,737-824,1.0,2022
20220831105840,2022-08-19,Fall Martin SUPER CUB,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,FALL MARTIN,SUPER CUB,0.0,2022
20220912105906,2022-08-19,Mooney M20E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MOONEY,M20E,0.0,2022
20220928106011,2022-08-19,Beech C23,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,C23,0.0,2022
20220820105771,2022-08-20,Smyth Sidewinder TD,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,Smyth Sidewinder,TD,1.0,2022
20220822105776,2022-08-20,Boeing A75N1,Airplane,Minor,0.0,2.0,0.0,2.0,Unknown,Substantial,BOEING,A75N1,2.0,2022
20220822105776,2022-08-20,Boeing A75N1,Airplane,Minor,0.0,2.0,0.0,2.0,Unknown,Substantial,BOEING,A75N1,2.0,2022
20220822105779,2022-08-20,Cessna 150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150,0.0,2022
20220824105792,2022-08-20,Cessna 182Q,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182Q,0.0,2022
20221031106232,2022-08-20,Cessna 172M,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Unknown,CESSNA,172M,1.0,2022
20220821105772,2022-08-21,Jackson Dennis RV-8,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,JACKSON DENNIS,RV-8,2.0,2022
20220823105784,2022-08-21,Aeronca 7AC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AERONCA,7AC,0.0,2022
20220824105790,2022-08-21,Beech F33A,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,BEECH,F33A,2.0,2022
20220825105800,2022-08-21,Mcdonnell Douglas DC-9-83,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,MCDONNELL DOUGLAS,DC-9-83,0.0,2022
20220826105802,2022-08-21,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2022
20220831105835,2022-08-22,Taylorcraft BC12-D1,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,TAYLORCRAFT,BC12-D1,0.0,2022
20220823105786,2022-08-23,Piper PA-30,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,PIPER,PA-30,1.0,2022
20220831105834,2022-08-23,Champion 7GCBA,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CHAMPION,7GCBA,0.0,2022
20220831105837,2022-08-23,Cessna 180,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,CESSNA,180,0.0,2022
20220824105794,2022-08-24,Cessna 150H,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,150H,2.0,2022
20220825105795,2022-08-24,Mxr Technologies MX2,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,MXR TECHNOLOGIES,MX2,2.0,2022
20220825105796,2022-08-24,Boeing (Stearman) B75N1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,Boeing (Stearman),B75N1,0.0,2022
20220825105798,2022-08-24,Piper PA28,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,PIPER,PA28,2.0,2022
20220909105891,2022-08-24,Cessna T210L,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,T210L,0.0,2022
20220826105803,2022-08-25,Cessna 172R,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172R,0.0,2022
20220906105862,2022-08-25,Air Tractor Inc AT-602,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-602,0.0,2022
20220914105934,2022-08-25,Cessna T210N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,T210N,0.0,2022
20220826105805,2022-08-26,Flight Design General Avn Gmbh CTSW SUPERSPORT,Airplane,Serious,0.0,1.0,1.0,0.0,Unknown,Substantial,FLIGHT DESIGN GENERAL AVN GMBH,CTSW SuperSport,2.0,2022
20220829105823,2022-08-26,Cessna 152,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,CESSNA,152,1.0,2022
20220829105825,2022-08-26,Ray E Roberts KITFOX V VIXEN,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,RAY E ROBERTS,KITFOX V VIXEN,1.0,2022
20220830105829,2022-08-26,Pitts S1S,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,PITTS,S1S,1.0,2022
20220829105808,2022-08-27,Boeing A75N1(PT17),Airplane,Serious,0.0,1.0,1.0,0.0,Unknown,Substantial,BOEING,A75N1(PT17),2.0,2022
20220829105810,2022-08-27,Cessna 140,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,CESSNA,140,1.0,2022
20220829105811,2022-08-27,Javron Experimental PA18 REPLICA,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,Javron Experimental,PA18 Replica,1.0,2022
20220829105820,2022-08-27,Leon E Everett CARBON CUB EX,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,LEON E EVERETT,CARBON CUB EX,0.0,2022
20220829105822,2022-08-27,Cessna 305C (0-1E),Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,305C (0-1E),0.0,2022
20220828105806,2022-08-28,Beech B35,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,BEECH,B35,1.0,2022
20220829105814,2022-08-28,Cessna 172I,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172I,0.0,2022
20220829105818,2022-08-29,Aeronca 7AC,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,AERONCA,7AC,1.0,2022
20220829105824,2022-08-29,Piper PA-22-135,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-22-135,0.0,2022
20220830105826,2022-08-29,Story Charles Brad TT FOX,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,STORY CHARLES BRAD,TT FOX,1.0,2022
20220831105836,2022-08-29,Piper PA-28R-180,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER,PA-28R-180,1.0,2022
20220901105843,2022-08-29,Boeing 717-200,Airplane,Serious,0.0,0.0,1.0,101.0,Unknown,Unknown,BOEING,717-200,1.0,2022
20220912105907,2022-08-29,Cessna R182,Airplane,Fatal,3.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,R182,3.0,2022
20220830105831,2022-08-30,Cessna 182K,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182K,0.0,2022
20220901105844,2022-08-30,Mooney M20J,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,MOONEY,M20J,0.0,2022
20220912105910,2022-08-30,Piper PA-18-135,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-135,0.0,2022
20220916105952,2022-08-30,Cessna 210,Airplane,Fatal,5.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,210,5.0,2022
20221005106066,2022-08-30,Cessna 208B,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,208B,0.0,2022
20220831105839,2022-08-31,Sutphin John E RANS S-12,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,SUTPHIN JOHN E,RANS S-12,1.0,2022
20220901105845,2022-08-31,Beech A36,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,A36,0.0,2022
20220902105850,2022-08-31,Navion NAVION,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,NAVION,NAVION,0.0,2022
20220906105869,2022-08-31,Beech C23,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,C23,0.0,2022
20220907105882,2022-08-31,Ayres S2R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Minor,AYRES,S2R,0.0,2022
20220902105848,2022-09-01,Diamond Aircraft Industries DA 42,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,Diamond Aircraft Industries,DA 42,2.0,2022
20220902105849,2022-09-01,Cirrus Design Corp SR22,Airplane,Fatal,1.0,0.0,2.0,0.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR22,3.0,2022
20220906105873,2022-09-01,Christen Industries Inc A-1,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,CHRISTEN INDUSTRIES INC,A-1,2.0,2022
20220907105880,2022-09-01,Aeronca 7AC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AERONCA,7AC,0.0,2022
20221104106251,2022-09-01,Cessna P210N,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,P210N,2.0,2022
20220902105852,2022-09-02,Yakovlev YAK-11,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,YAKOVLEV,YAK-11,1.0,2022
20220907105881,2022-09-02,Waco Classic Aircraft Corp 2T-1A-2,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,WACO CLASSIC AIRCRAFT CORP,2T-1A-2,2.0,2022
20220908105888,2022-09-02,Piper PA28R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA28R,0.0,2022
20221012106113,2022-09-02,Boeing 777-222,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,777-222,0.0,2022
20220906105870,2022-09-03,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220906105871,2022-09-03,Stinson 10A,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,STINSON,10A,0.0,2022
20220908105886,2022-09-03,Piper PA28,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA28,0.0,2022
20220908105889,2022-09-03,Cessna 180,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,180,2.0,2022
20220913105921,2022-09-03,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2022
20220922105982,2022-09-03,Boeing 737,Airplane,Non-Fatal,0.0,0.0,0.0,120.0,Unknown,Unknown,BOEING,737,0.0,2022
20220922105984,2022-09-03,Beech C90A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,C90A,0.0,2022
20220904105854,2022-09-04,Beech 58,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,BEECH,58,2.0,2022
20220905105855,2022-09-04,Dehavilland DHC-3,Airplane,Fatal,10.0,0.0,0.0,0.0,Unknown,Substantial,DEHAVILLAND,DHC-3,10.0,2022
20220906105864,2022-09-04,Cessna 551,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,551,4.0,2022
20220907105879,2022-09-04,Cessna 550,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,550,4.0,2022
20220912105909,2022-09-04,Cessna 182N,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182N,0.0,2022
20220913105926,2022-09-04,Cessna 180H,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,CESSNA,180H,1.0,2022
20220905105858,2022-09-05,Cessna 182P,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,182P,2.0,2022
20220906105861,2022-09-05,Beech 36,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,36,0.0,2022
20220906105867,2022-09-05,Buxbaum Mark Edward LONG EZ,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,BUXBAUM MARK EDWARD,LONG EZ,2.0,2022
20220906105874,2022-09-05,Rutan VARIEZE,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,RUTAN,VARIEZE,1.0,2022
20220906105877,2022-09-05,Cessna 120,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,120,1.0,2022
20220912105902,2022-09-05,Cessna 177B,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,177B,2.0,2022
20220906105876,2022-09-06,Conway Philip J GLASAIR SUPER II SFT,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CONWAY PHILIP J,Glasair Super II SFT,2.0,2022
20220908105887,2022-09-07,Cessna U206G,Airplane,Serious,0.0,1.0,1.0,1.0,Unknown,Minor,CESSNA,U206G,2.0,2022
20220909105893,2022-09-07,Knott Vernon W ZENITH 750,Airplane,Serious,0.0,1.0,1.0,0.0,Unknown,Substantial,KNOTT VERNON W,ZENITH 750,2.0,2022
20220912105905,2022-09-07,Cessna 750,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,750,0.0,2022
20220912105913,2022-09-07,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,152,0.0,2022
20220915105949,2022-09-07,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220909105890,2022-09-08,Czech Sport Aircraft As PIPER SPORT,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CZECH SPORT AIRCRAFT AS,PIPER SPORT,2.0,2022
20220914105937,2022-09-08,Piper PA-28R-200,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Unknown,PIPER,PA-28R-200,2.0,2022
20220911105897,2022-09-09,Cirrus Design Corp SF50,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CIRRUS DESIGN CORP,SF50,0.0,2022
20220912105900,2022-09-09,Cessna 172,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,172,2.0,2022
20220912105901,2022-09-09,Piper PA32RT,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA32RT,0.0,2022
20220913105917,2022-09-09,Cessna U206,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,U206,0.0,2022
20220913105918,2022-09-09,Piper PA-18-105 SPECIAL,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-105 SPECIAL,0.0,2022
20220913105923,2022-09-09,Engineering & Research 415-C,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ENGINEERING & RESEARCH,415-C,0.0,2022
20220913105924,2022-09-09,Gates Lear Jet Corp. 36,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,GATES LEAR JET CORP.,36,2.0,2022
20220913105928,2022-09-09,Piper PA-39,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-39,0.0,2022
20220914105933,2022-09-09,Cessna A188B,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,A188B,0.0,2022
20220914105938,2022-09-09,Cirrus Design Corp SR20,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR20,0.0,2022
20220911105898,2022-09-10,Beech 95-B55 (T42A),Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,BEECH,95-B55 (T42A),1.0,2022
20220913105922,2022-09-10,Cessna 208B,Airplane,Fatal,1.0,5.0,0.0,0.0,Unknown,Substantial,CESSNA,208B,6.0,2022
20220913105925,2022-09-10,Cessna 207,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Unknown,CESSNA,207,0.0,2022
20220915105940,2022-09-10,Diamond Aircraft Ind Inc DA20-C1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,DIAMOND AIRCRAFT IND INC,DA20-C1,0.0,2022
20220915105951,2022-09-10,Luscombe 8A,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,LUSCOMBE,8A,1.0,2022
20221006106078,2022-09-10,Champion 7FC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CHAMPION,7FC,0.0,2022
